,id,body,author,author_id,fav_count,created_at,updated_at,cleaned_body
31,152311373,"şimdiye kadar edindiğim izlenimden farklı olarak güven kırılması yaşadığım kişidir. son bir kaç haftada yaptığı açıklamalarla her defasında farklı bir sinan oğan yüzü çıktı karşıma. şaşırdım, anlam veremedim bu kapasite ve zekadaki kişinin tutarsızlığına. ama bu son 2. tura kalırsak sonrası senaryosundaki talepkar açıklamaları hepsine tüy dikti ""sayın milliyetçinin"". kızılderili atasözü derki: son ırmak kuruduğunda, son ağaç yok olduğunda, son balık tutulduğunda; beyaz adam paranın yenmeyen bir şey olduğunu anlayacak",sumate,954572,1,13.05.2023 18:30,,"şimdiye kadar edindiğim izlenimden farklı olarak güven kırılması yaşadığım kişidir. son bir kaç haftada yaptığı açıklamalarla her defasında farklı bir sinan oğan yüzü çıktı karşıma. şaşırdım, anlam veremedim bu kapasite ve zekadaki kişinin tutarsızlığına. ama bu son 2. tura kalırsak sonrası senaryosundaki talepkar açıklamaları hepsine tüy dikti ""sayın milliyetçinin"". kızılderili atasözü derki: son ırmak kuruduğunda, son ağaç yok olduğunda, son balık tutulduğunda; beyaz adam paranın yenmeyen bir şey olduğunu anlayacak"
32,152311424,"çok zor şartlar altında seçim kampanyamızı yürüttük yeri geldi peynir ekmek yedik diyor her videoları ultra lüks limuzin vari araçlarda gömlekler gant :d <br><br>(bkz: <a class=""b"" href=""/?q=gant"">gant</a>) ulan :)",dinle bi,1414594,0,13.05.2023 18:31,13.05.2023 18:32,çok zor şartlar altında seçim kampanyamızı yürüttük yeri geldi peynir ekmek yedik diyor her videoları ultra lüks limuzin vari araçlarda gömlekler gant :d (bkz: gant) ulan :)
33,152311569,bu kadar sabırlı olmasa sanırım “cehennemin kapılarını kapatacağım diyorum mal mısınız ak” diyecek. yani akpyi göndereceğiz diyor. ancak millet ittifakını desteklemem için de ilk dört anayasa maddesi ve teröristlerle araya mesafe konması konusunda garanti isterim diyor. bunun neyi zorunuza gidiyor?,globalmoderator,1921832,10,13.05.2023 18:34,,bu kadar sabırlı olmasa sanırım “cehennemin kapılarını kapatacağım diyorum mal mısınız ak” diyecek. yani akpyi göndereceğiz diyor. ancak millet ittifakını desteklemem için de ilk dört anayasa maddesi ve teröristlerle araya mesafe konması konusunda garanti isterim diyor. bunun neyi zorunuza gidiyor?
34,152311649,bence bu adamın üzerine fazla gidiliyor . bırakın uğraşmayı zaten yarın seçim var artık insanların yüzde 99’u kime vereceğine karar vermiştir .,nikkei225,2287664,4,13.05.2023 18:36,,bence bu adamın üzerine fazla gidiliyor . bırakın uğraşmayı zaten yarın seçim var artık insanların yüzde 99’u kime vereceğine karar vermiştir .
35,152311680,"ekonomi yerlerde, dolar kurunun ne olduğu belirsiz, liyakatsizlik her yerde, diğer taraf desen terörle anlaşmış sinan'da koltuk sevdasında. benim oyumla gidip artistlik taslayıp koltuk kapma derdindeymiş meğer. hassiktir ordan, sanada oy yok bu saatten sonra",ascience,2127901,0,13.05.2023 18:37,13.05.2023 18:37,"ekonomi yerlerde, dolar kurunun ne olduğu belirsiz, liyakatsizlik her yerde, diğer taraf desen terörle anlaşmış sinan'da koltuk sevdasında. benim oyumla gidip artistlik taslayıp koltuk kapma derdindeymiş meğer. hassiktir ordan, sanada oy yok bu saatten sonra"
36,152311694,kendisi icin vatan haini diye baslik acacak kadar ileri gidenleri görmemize sebep oldu bu secim süreci. millet ittifakinin samimi ve seviyeli secmenlerini tenzih ederim. ama akp'den sonra bizi bekleyenin de ondan cok farkli olmadigini gösterdi oktrolller saolsun. kendisi hakkinda yorum yapanlarin cogunun chp görünümlü akp operasyon hesaplari ve hdp secmeni oldugunu düsünüyorum. chp ve iyip'in kemik kitlesi olan atatürkcü kesiminin ogan'la bu denli alip veremedigi olmaz.,kritik dusunmekten kafasi sizilayan adam,1664989,10,13.05.2023 18:37,13.05.2023 18:38,kendisi icin vatan haini diye baslik acacak kadar ileri gidenleri görmemize sebep oldu bu secim süreci. millet ittifakinin samimi ve seviyeli secmenlerini tenzih ederim. ama akp'den sonra bizi bekleyenin de ondan cok farkli olmadigini gösterdi oktrolller saolsun. kendisi hakkinda yorum yapanlarin cogunun chp görünümlü akp operasyon hesaplari ve hdp secmeni oldugunu düsünüyorum. chp ve iyip'in kemik kitlesi olan atatürkcü kesiminin ogan'la bu denli alip veremedigi olmaz.
37,152311718,"chp'ye oy vermeye ikna edemediğim birkaç yakınımı oy vermeleri için ikna ettiğim kişi.<br><br>chp'ye gitmiyorsa bari akp'ye de gitmesin. <br><br>ne mal olduğunu belli etti, ama en azından akp oylarını ilk turda kendine çekiyor. biraz ülkeyi düşünse tabii ki ikinci turda millet ittifakı'nı desteklerdi ama ülkücü işte. ülkücüden ne hayır beklersin?",apollo 69,2160748,2,13.05.2023 18:37,,"chp'ye oy vermeye ikna edemediğim birkaç yakınımı oy vermeleri için ikna ettiğim kişi.chp'ye gitmiyorsa bari akp'ye de gitmesin. ne mal olduğunu belli etti, ama en azından akp oylarını ilk turda kendine çekiyor. biraz ülkeyi düşünse tabii ki ikinci turda millet ittifakı'nı desteklerdi ama ülkücü işte. ülkücüden ne hayır beklersin?"
38,152311779,sinan oğan'ın alacağı %5 ve üzeri oy seçimi ikinci tura taşıyacak. <br>seçim ilk turda bitseydi hangi taraf kazanırsa kazansın içindeki terör destekli partilerin güdümünde hareket edecekti. memleketin en ağır ve derin sorunları umurlarında olmadan terör kontrolünde bozuk yoldan devam edeceklerdi. <br>sinan oğan bu ıslak rüyalarını sikip attı bu hain köpeklerin. bu da ittifaktaklardaki terör destekli partilerin tabanını kudurmuş durumda.<br>sosyal medyadan ve özellikle ekşiden anlaşılıyor ki en çok hırlayanlar millet ittifakı içindeki malum partinin itleri. makam da koltuk da masada götünüze girsin algıcı puştlar. sizde biliyorsunuz adamın tüm talepleri memlelet lehine. seçimi kazanan bu adam sayesinde istediği gibi at koşturamayacak. tüm dertleri bu.,retroow,619114,7,13.05.2023 18:39,13.05.2023 18:55,sinan oğan'ın alacağı %5 ve üzeri oy seçimi ikinci tura taşıyacak. seçim ilk turda bitseydi hangi taraf kazanırsa kazansın içindeki terör destekli partilerin güdümünde hareket edecekti. memleketin en ağır ve derin sorunları umurlarında olmadan terör kontrolünde bozuk yoldan devam edeceklerdi. sinan oğan bu ıslak rüyalarını sikip attı bu hain köpeklerin. bu da ittifaktaklardaki terör destekli partilerin tabanını kudurmuş durumda.sosyal medyadan ve özellikle ekşiden anlaşılıyor ki en çok hırlayanlar millet ittifakı içindeki malum partinin itleri. makam da koltuk da masada götünüze girsin algıcı puştlar. sizde biliyorsunuz adamın tüm talepleri memlelet lehine. seçimi kazanan bu adam sayesinde istediği gibi at koşturamayacak. tüm dertleri bu.
39,152311912,"bir chp’li olarak biraz önce son derece iğrenç bir başlığa konu edildiğini gördüğümde çok öfkelendim ve üzüldüm. sinan oğlan bir siyasetçidir.<br>başlığı hemen kaldırdığı için sözlük moderatörüne teşekkür ederim. <br><br>başlığı açan ve altını dolduran trollerin keşke görüntüsü alınsaydı. hep bildiğiniz rendeci trol hesaplar. <br><br>kimseye saygısızlık etmeden ve saygısızlığa izin vermeden, çirkinleşmeden bu seçimi geçireceğiz, <br>kılıçdaroğlu kazanacak şüphem yok. adam gibi siyasi dil kullanan kılıçdaroğlu’na olduğu gibi adam gibi siyasi dil kullanan oğan’a da hakaret edildiğini görmek çok rahatsız edici. <br><br>tayyip erdoğan dahil hiç kimseye saygısızlık yapılmaması gerektiğini düşünen biri olarak sinan oğan’a saygısızlık yapılmasını doğru bulmuyorum.<br><br>oğan-cumhur işbirliği kararından sonra <a class=""b"" href=""/?q=edit"">edit</a>:<br><br>fahrettin trollerinin açtığı iğrenç bir başlıktan sonra bu entryi girmiştim. hala kimseye hakaret edilmemesi konusunda netim. <br>ancak bir siyasi eleştiri hakkımdır: adam oportünist ve pragmatist çıktı rıza baba.<br>tarihe not düşülsün.",stateless,1206080,9,13.05.2023 18:41,22.05.2023 19:03,"bir chp’li olarak biraz önce son derece iğrenç bir başlığa konu edildiğini gördüğümde çok öfkelendim ve üzüldüm. sinan oğlan bir siyasetçidir.başlığı hemen kaldırdığı için sözlük moderatörüne teşekkür ederim. başlığı açan ve altını dolduran trollerin keşke görüntüsü alınsaydı. hep bildiğiniz rendeci trol hesaplar. kimseye saygısızlık etmeden ve saygısızlığa izin vermeden, çirkinleşmeden bu seçimi geçireceğiz, kılıçdaroğlu kazanacak şüphem yok. adam gibi siyasi dil kullanan kılıçdaroğlu’na olduğu gibi adam gibi siyasi dil kullanan oğan’a da hakaret edildiğini görmek çok rahatsız edici. tayyip erdoğan dahil hiç kimseye saygısızlık yapılmaması gerektiğini düşünen biri olarak sinan oğan’a saygısızlık yapılmasını doğru bulmuyorum.oğan-cumhur işbirliği kararından sonra edit:fahrettin trollerinin açtığı iğrenç bir başlıktan sonra bu entryi girmiştim. hala kimseye hakaret edilmemesi konusunda netim. ancak bir siyasi eleştiri hakkımdır: adam oportünist ve pragmatist çıktı rıza baba.tarihe not düşülsün."
40,152310467,az önce instagram'da açtığı canlı yayını 'her şey çok güzel olacak.' şeklinde gülümseyerek bitirdi,tavayi ozleyen sunger,2224810,3,13.05.2023 18:08,13.05.2023 18:09,az önce instagram'da açtığı canlı yayını 'her şey çok güzel olacak.' şeklinde gülümseyerek bitirdi
41,152310560,"sinan oğan da balon çıktı, yüzde 1 oy alır yerine oturur<br><br>neymiş ikinci turda bakanlık pazarlığı yaparmış ona göre desteklermiş. yani tüm ekonomik krize, 10 milyon mültecinin ülkeye doldurulmasına rağmen sana bakanlık verirlerse erdoğan'ı destekleyebilirsin he ?",illusions1,2686434,2,13.05.2023 18:11,13.05.2023 18:15,"sinan oğan da balon çıktı, yüzde 1 oy alır yerine otururneymiş ikinci turda bakanlık pazarlığı yaparmış ona göre desteklermiş. yani tüm ekonomik krize, 10 milyon mültecinin ülkeye doldurulmasına rağmen sana bakanlık verirlerse erdoğan'ı destekleyebilirsin he ?"
42,152310593,"siktirtmesin hdp/hüda par vs. pazarlığını, bunlar cumhur ittifikanın seçim propagandası. bu ülkenin bir numaralı sorunu ekonomi, değişimin sebebi de bu, kürt laz hatta suriyeli bile, kimlik siyaseti kimsenin sikinde değil, bunlar hep ikincil sorun artık:<br><br>1) iki haftada bunlar koltuk pazarlığı yaparken, kapalıçarşıda uçup giden doları kim tutacak?<br>2) bürokratların görevi bitip kamu bankaları başıboş kalınca, zaten boş olan mb rezervleri de sonuna gelmişken kim, hangi doları satacak da kur tutacak?<br>3) memleket dolara aç iken, 2 haftalık turizm kaybının, iptal edilen rezervasyonların hesabını kim verecek?<br>4) sırf başkanlık için, 2 hafta içinde verilecek ve enflasyon yaratacak olan ekstra zam ve saçılacak paranın hesabını kim verecek?<br><br>sorulması gereken sorular bunlardır, vatansever herkesin kararı bellidir. bu demokrasi falan değil, vatana ihanettir.<br><br>ikinci tur olmayacak gençler üzülmeyin. insanlar ekonomiden, açlıktan şikayet ederken, oğan ve özdağ'ın bakan koltuğu pazarlığına kimsenin tahammül yok. oğan ve özdağ'a giden oylar iyi parti'ye ve kılıçdaroğlu'na dönüyor artık.<br><br>son iki günde topladığı bütün tarafsız milliyetçi oylarını, bakanlık açıklaması ve ikinci tur pazarlığıyla kaybetti. yazık. muharrem ince oy kaybettikçe, %1'den %4-5'e kadar çıkmıştı, şimdi yeniden %2'ye düştü.",dupdupdupdupdupdurudubut,1019724,7,13.05.2023 18:12,13.05.2023 18:15,"siktirtmesin hdp/hüda par vs. pazarlığını, bunlar cumhur ittifikanın seçim propagandası. bu ülkenin bir numaralı sorunu ekonomi, değişimin sebebi de bu, kürt laz hatta suriyeli bile, kimlik siyaseti kimsenin sikinde değil, bunlar hep ikincil sorun artık:1) iki haftada bunlar koltuk pazarlığı yaparken, kapalıçarşıda uçup giden doları kim tutacak?2) bürokratların görevi bitip kamu bankaları başıboş kalınca, zaten boş olan mb rezervleri de sonuna gelmişken kim, hangi doları satacak da kur tutacak?3) memleket dolara aç iken, 2 haftalık turizm kaybının, iptal edilen rezervasyonların hesabını kim verecek?4) sırf başkanlık için, 2 hafta içinde verilecek ve enflasyon yaratacak olan ekstra zam ve saçılacak paranın hesabını kim verecek?sorulması gereken sorular bunlardır, vatansever herkesin kararı bellidir. bu demokrasi falan değil, vatana ihanettir.ikinci tur olmayacak gençler üzülmeyin. insanlar ekonomiden, açlıktan şikayet ederken, oğan ve özdağ'ın bakan koltuğu pazarlığına kimsenin tahammül yok. oğan ve özdağ'a giden oylar iyi parti'ye ve kılıçdaroğlu'na dönüyor artık.son iki günde topladığı bütün tarafsız milliyetçi oylarını, bakanlık açıklaması ve ikinci tur pazarlığıyla kaybetti. yazık. muharrem ince oy kaybettikçe, %1'den %4-5'e kadar çıkmıştı, şimdi yeniden %2'ye düştü."
43,152310649,"tek başina %0.1 bile oy alamayacak eski ampulkafalara bol keseden cumhurbaşkanı yardimcilığı, listelerden vekil olma hakkı tanınirken sıkıntı yok değil mi sahte chpliler?!<br><br>modern taşnaksutyun hdpliler basına ""bizim milletvekillerimiz pazarlık aracı"" derken yine sıkıntı yok değil mi?!<br><br>ama sinan oğan olası ikinci turda destek vermek için iki tarafı da zorlayacak ve hangisinin kabul edeceği meçhul, gercekci ve haklı taleplerde bulununca vayy!<br><br>yazıklar olsun!",acemisofor,1768585,13,13.05.2023 18:13,,"tek başina %0.1 bile oy alamayacak eski ampulkafalara bol keseden cumhurbaşkanı yardimcilığı, listelerden vekil olma hakkı tanınirken sıkıntı yok değil mi sahte chpliler?!modern taşnaksutyun hdpliler basına ""bizim milletvekillerimiz pazarlık aracı"" derken yine sıkıntı yok değil mi?!ama sinan oğan olası ikinci turda destek vermek için iki tarafı da zorlayacak ve hangisinin kabul edeceği meçhul, gercekci ve haklı taleplerde bulununca vayy!yazıklar olsun!"
44,152310687,"son iki tweet'inden anladığım, bu seçimin türkiye'nin geleceği açısından ne kadar kritik olduğunu bir cumhurbaşkanı adayı olarak kendisi bile kavrayamamış. bunun başka açıklaması yok.",percorso,1712986,6,13.05.2023 18:14,,"son iki tweet'inden anladığım, bu seçimin türkiye'nin geleceği açısından ne kadar kritik olduğunu bir cumhurbaşkanı adayı olarak kendisi bile kavrayamamış. bunun başka açıklaması yok."
45,152310800,"madem bu kadar stersse girecektiniz arkadaşlar kemal kılıçdaroğlu adaylığını dayattığında itiraz etseydiniz ses çıkarsaydınız. meral akşener ve zafer partisi anketlerde açık ara en az 10 puan önde gözüken mansur yavaşı isterken, mevki ve makamından vazgeçmeyen 11 yıldır seçim kaybeden kemal kılıçdaroğlu kendisini dayattı. <br><br>sinan oğan pek çok defa ne dedi? eğer milliyetçi bir aday çıksaydı ben aday olmayacaktım dedi. yani mansuru beklediler son ana kadar. ne zaman ki onu oldurtmadı kemal dedeniz o zaman adaylığını koydu. e hani demokrasi? hani eşitlik? siz kimsiniz de kafanıza göre bu adamın aday olup olmayacağına karar veriyorsunuz?<br><br>eğer kılıçdaroğlu 3 mart sürecinde koltuğundan vazgeçseydi bugün hep birlikte saat sayıyor olacaktık 21 yıllık düzenin değişmesine... fakat şu anda 1-2 puan farkla stress içerisinde günler saatler geçiriyoruz.<br><br>bugün bu stressi yaşıyorsak o kemal dedeniz sayenizde.<br><br>sinan oğanın yapmaya çalıştığını size söyleyeyim, madem idrak edemiyorsunuz. bu adam aptal mı 2. tura kalamayacağını bilemeyecek kadar? kendisi de biliyor. ama şurada alacağı %3 oy bile o kadar önemli ki belki de seçim 2. tura kalırsa millet ittifakına hdp ile mesafe koymasını mecbur kılacak ve güzel bir bakanlık alacak. sinan hoca dış işleri bakanı olsa fena mı olur? yakışmaz mı? hak etmez mi?<br><br>ben mansur aday olsun diye bekledim ya da en kötü ekreme de eyvallah diyordum. çünkü seçilecekleri garanti 2 adaylardı. fakat seçilmesi en riskli aday olarak kemal kendisini sundu masaya. alacağı oy oranı da ince çekilene kadar %45-46 civarı gözüküyordu. şu anda ise %52 bantlarına çıktı. sinan oğanı destekleyen, ilk günden koşarak adaylık için imzasını veren bir türk milliyetçisi olarak ben de şu anda oy durumunu değerlendirdiğim de yarın kemal kılıçdaroğluna oy vereceğim. <br><br>ama bunu istemeye istemeye yapacağım. çünkü bu düzenin değişmesi lazım. ve inanın çevremdeki benimle aynı noktada olan tüm arkadaşlarım aynı düşüncede. ""şunları bir gönderelim sonra biz bunlara da muhalefet ederiz. sinan hocanın da yapılanmasına katılır ona destek oluruz."" fakat siz gelip burada adamı karalamaya başladıkça inanın yapılan haksızlık yüzünden sinan oğana oy veresim geliyor tekrar. <br><br>ama allahtan sizin gibi günlük duygusal düşüncelerle, günlük gündemlerle hareket etmiyoruz. vatanımız için en doğrusunu tespit etmeye çalışıyoruz.<br><br>inanın sinan hocaya oy verecek çoğu kişi sırf son durumdan olay ilk turda bitsin diye kk ya verecek.<br><br>bu adamı iftiralarınızla karalamayın, kaybetmeyin. çok önemli bir değer. yeni jenerasyon siyasiler içerisinde rol alacak önemli bir aktör. kendisini kazanmamız ve bundan sonra da sahip çıkmamız lazım. inşallah 5 yıl sonranın lideri kendisi olacaktır.",migren34,1451150,5,13.05.2023 18:16,13.05.2023 18:23,"madem bu kadar stersse girecektiniz arkadaşlar kemal kılıçdaroğlu adaylığını dayattığında itiraz etseydiniz ses çıkarsaydınız. meral akşener ve zafer partisi anketlerde açık ara en az 10 puan önde gözüken mansur yavaşı isterken, mevki ve makamından vazgeçmeyen 11 yıldır seçim kaybeden kemal kılıçdaroğlu kendisini dayattı. sinan oğan pek çok defa ne dedi? eğer milliyetçi bir aday çıksaydı ben aday olmayacaktım dedi. yani mansuru beklediler son ana kadar. ne zaman ki onu oldurtmadı kemal dedeniz o zaman adaylığını koydu. e hani demokrasi? hani eşitlik? siz kimsiniz de kafanıza göre bu adamın aday olup olmayacağına karar veriyorsunuz?eğer kılıçdaroğlu 3 mart sürecinde koltuğundan vazgeçseydi bugün hep birlikte saat sayıyor olacaktık 21 yıllık düzenin değişmesine... fakat şu anda 1-2 puan farkla stress içerisinde günler saatler geçiriyoruz.bugün bu stressi yaşıyorsak o kemal dedeniz sayenizde.sinan oğanın yapmaya çalıştığını size söyleyeyim, madem idrak edemiyorsunuz. bu adam aptal mı 2. tura kalamayacağını bilemeyecek kadar? kendisi de biliyor. ama şurada alacağı %3 oy bile o kadar önemli ki belki de seçim 2. tura kalırsa millet ittifakına hdp ile mesafe koymasını mecbur kılacak ve güzel bir bakanlık alacak. sinan hoca dış işleri bakanı olsa fena mı olur? yakışmaz mı? hak etmez mi?ben mansur aday olsun diye bekledim ya da en kötü ekreme de eyvallah diyordum. çünkü seçilecekleri garanti 2 adaylardı. fakat seçilmesi en riskli aday olarak kemal kendisini sundu masaya. alacağı oy oranı da ince çekilene kadar %45-46 civarı gözüküyordu. şu anda ise %52 bantlarına çıktı. sinan oğanı destekleyen, ilk günden koşarak adaylık için imzasını veren bir türk milliyetçisi olarak ben de şu anda oy durumunu değerlendirdiğim de yarın kemal kılıçdaroğluna oy vereceğim. ama bunu istemeye istemeye yapacağım. çünkü bu düzenin değişmesi lazım. ve inanın çevremdeki benimle aynı noktada olan tüm arkadaşlarım aynı düşüncede. ""şunları bir gönderelim sonra biz bunlara da muhalefet ederiz. sinan hocanın da yapılanmasına katılır ona destek oluruz."" fakat siz gelip burada adamı karalamaya başladıkça inanın yapılan haksızlık yüzünden sinan oğana oy veresim geliyor tekrar. ama allahtan sizin gibi günlük duygusal düşüncelerle, günlük gündemlerle hareket etmiyoruz. vatanımız için en doğrusunu tespit etmeye çalışıyoruz.inanın sinan hocaya oy verecek çoğu kişi sırf son durumdan olay ilk turda bitsin diye kk ya verecek.bu adamı iftiralarınızla karalamayın, kaybetmeyin. çok önemli bir değer. yeni jenerasyon siyasiler içerisinde rol alacak önemli bir aktör. kendisini kazanmamız ve bundan sonra da sahip çıkmamız lazım. inşallah 5 yıl sonranın lideri kendisi olacaktır."
